,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new
225,data/histories_unified/BusyBox,16873,2010-01-18_02-08-30.dimacs,2010-01-18_04-57-17.dimacs,spur,rejection,uniform,0.4781035967171192,1000,333.3333333333333,308,1000,308,333.3333333333333,692,0,0
226,data/histories_unified/BusyBox,16873,2010-01-18_04-57-17.dimacs,2010-01-20_02-45-23.dimacs,spur,rejection,uniform,0.5378005243837833,1000,1000.0,1000,616,616,600.0045167408507,0,384,1008
227,data/histories_unified/BusyBox,16873,2010-01-20_02-45-23.dimacs,2010-01-20_02-47-37.dimacs,spur,rejection,uniform,0.5609340853989124,1000,1000.0,1000,496,496,500.98343334911533,0,504,1060
228,data/histories_unified/BusyBox,16873,2010-01-20_02-47-37.dimacs,2010-01-23_00-10-40.dimacs,spur,rejection,uniform,0.5464877709746361,1000,1000.0,1000,356,356,333.3345855398997,0,644,1014
229,data/histories_unified/BusyBox,16873,2010-01-23_00-10-40.dimacs,2010-01-23_23-37-52.dimacs,spur,rejection,uniform,0.5424122679978609,1000,1000.0,1000,591,591,600.0,0,409,1074
230,data/histories_unified/BusyBox,16873,2010-01-23_23-37-52.dimacs,2010-01-29_09-11-47.dimacs,spur,rejection,uniform,0.5763986613601446,1000,400.0,395,162,162,142.85714285714286,0,838,1027
231,data/histories_unified/BusyBox,16873,2010-01-29_09-11-47.dimacs,2010-02-21_13-10-26.dimacs,spur,rejection,uniform,0.5835530366748571,1000,1000.0,1000,136,136,142.85714285714286,0,864,1058
232,data/histories_unified/BusyBox,16873,2010-02-21_13-10-26.dimacs,2010-03-15_15-38-09.dimacs,spur,rejection,uniform,0.559777595102787,1000,1000.0,1000,604,604,600.0,0,396,1040
233,data/histories_unified/BusyBox,16873,2010-03-15_15-38-09.dimacs,2010-03-15_23-55-26.dimacs,spur,rejection,uniform,0.7733537927269936,1000,1000.0,1000,991,991,994.1340345707516,0,9,1611
234,data/histories_unified/BusyBox,16873,2010-03-15_23-55-26.dimacs,2010-03-18_18-35-37.dimacs,spur,rejection,uniform,0.5593250151723623,1000,1000.0,1000,662,662,636.3636363636364,0,338,976
235,data/histories_unified/BusyBox,16873,2010-03-18_18-35-37.dimacs,2010-03-18_22-45-35.dimacs,spur,rejection,uniform,0.17283991165459156,1000,1000.0,1000,1000,1000,1000.0,0,0,0
236,data/histories_unified/BusyBox,16873,2010-03-18_22-45-35.dimacs,2010-03-19_14-48-51.dimacs,spur,rejection,uniform,0.5793061330914497,1000,1000.0,1000,493,493,501.9720404263628,0,507,1069
237,data/histories_unified/BusyBox,16873,2010-03-19_14-48-51.dimacs,2010-03-26_13-13-24.dimacs,spur,rejection,uniform,0.6129500269889832,1000,1000.0,1000,715,715,733.3333333333333,0,285,1122
238,data/histories_unified/BusyBox,16873,2010-03-26_13-13-24.dimacs,2010-03-26_14-06-56.dimacs,spur,rejection,uniform,0.5935211442410946,1000,66.66666666666667,213,40,40,37.03703703703704,0,960,1047
239,data/histories_unified/BusyBox,16873,2010-03-26_14-06-56.dimacs,2010-03-31_15-58-58.dimacs,spur,rejection,uniform,0.5893180649727583,1000,30.303030303030305,29,33,29,30.303030303030305,4,967,1047
240,data/histories_unified/BusyBox,16873,2010-03-31_15-58-58.dimacs,2010-04-06_18-48-32.dimacs,spur,rejection,uniform,1.1541249305009842,1000,1000.0,1000,995,995,998.0365244576614,0,5,2674
241,data/histories_unified/BusyBox,16873,2010-04-06_18-48-32.dimacs,2010-04-14_12-31-26.dimacs,spur,rejection,uniform,0.53735476359725,1000,1000.0,1000,672,672,666.749073048912,0,328,1033
242,data/histories_unified/BusyBox,16873,2010-04-14_12-31-26.dimacs,2010-04-18_22-09-30.dimacs,spur,rejection,uniform,0.5460087731480598,1000,1000.0,1000,504,504,500.1017045685692,0,496,1042
243,data/histories_unified/BusyBox,16873,2010-04-18_22-09-30.dimacs,2010-04-29_13-43-39.dimacs,spur,rejection,uniform,0.5581249073147774,1000,1000.0,1000,512,512,509.4339622641509,0,488,1045
244,data/histories_unified/BusyBox,16873,2010-04-29_13-43-39.dimacs,2010-05-02_18-45-02.dimacs,spur,rejection,uniform,0.17771931737661362,1000,1000.0,1000,1000,1000,1000.0,0,0,0
245,data/histories_unified/BusyBox,16873,2010-05-02_18-45-02.dimacs,2010-05-04_15-45-25.dimacs,spur,rejection,uniform,0.17531207762658596,1000,1000.0,1000,1000,1000,1000.0,0,0,0
246,data/histories_unified/BusyBox,16873,2010-05-04_15-45-25.dimacs,2010-05-09_00-13-40.dimacs,spur,rejection,uniform,0.1678578294813633,1000,1000.0,1000,1000,1000,1000.0,0,0,0
