,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
61,data/histories_unified/soletta,16873,2015-11-03_18-43-35.dimacs,2015-11-04_13-35-55.dimacs,spur,rejection,expectation_uniform,0.29972762800753117,1000.0,1000.0,1000.0,666.0,666.0,666.6667485777119,0.0,334.0,1052.0,
62,data/histories_unified/soletta,16873,2015-11-04_13-35-55.dimacs,2015-11-04_18-14-40.dimacs,spur,rejection,expectation_uniform,0.27427217550575733,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
63,data/histories_unified/soletta,16873,2015-11-04_18-14-40.dimacs,2015-11-05_17-26-37.dimacs,spur,rejection,expectation_uniform,0.3365164417773485,1000.0,749.9032367146799,742.0,749.0,742.0,749.9032367146799,7.0,251.0,1083.0,
64,data/histories_unified/soletta,16873,2015-11-05_17-26-37.dimacs,2015-11-06_15-00-32.dimacs,spur,rejection,expectation_uniform,0.04014822281897068,1000.0,999.5864411096161,1000.0,1000.0,1000.0,999.5864411096161,0.0,0.0,0.0,
65,data/histories_unified/soletta,16873,2015-11-06_15-00-32.dimacs,2015-11-06_15-06-34.dimacs,spur,rejection,expectation_uniform,0.043492235243320465,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
66,data/histories_unified/soletta,16873,2015-11-06_15-06-34.dimacs,2015-11-06_15-06-40.dimacs,spur,rejection,expectation_uniform,0.34599239006638527,1000.0,1000.0,1000.0,501.0,501.0,500.1870474068526,0.0,499.0,1093.0,
67,data/histories_unified/soletta,16873,2015-11-06_15-06-40.dimacs,2015-11-10_18-45-06.dimacs,spur,rejection,expectation_uniform,0.3149697072803974,1000.0,1000.0,1000.0,505.0,505.0,504.42639849939553,0.0,495.0,1052.0,
68,data/histories_unified/soletta,16873,2015-11-10_18-45-06.dimacs,2015-11-17_11-53-12.dimacs,spur,rejection,expectation_uniform,0.04190005548298359,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
69,data/histories_unified/soletta,16873,2015-11-17_11-53-12.dimacs,2015-11-18_16-36-18.dimacs,spur,rejection,expectation_uniform,0.03957718797028065,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
70,data/histories_unified/soletta,16873,2015-11-18_16-36-18.dimacs,2015-11-18_16-37-15.dimacs,spur,rejection,expectation_uniform,0.2738691121339798,1000.0,1000.0,1000.0,334.0,334.0,333.3333333333333,0.0,666.0,1049.0,
