,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new
21,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_21.dimacs,adderii_22.dimacs,spur,rejection,uniform,0.1348692923784256,1000,1000.0,1000,1000,1000,1000.0,0,0,0
22,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_22.dimacs,adderii_23.dimacs,spur,rejection,uniform,1.9905383717268705,1000,2.9379275442414383,3,1000,3,2.9379275442414383,997,0,0
23,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_23.dimacs,adderii_24.dimacs,spur,rejection,uniform,1.645535672083497,1000,1000.0,1000,307,307,312.69672504692386,0,693,1059
24,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_24.dimacs,adderii_25.dimacs,spur,rejection,uniform,2.316150179132819,1000,1.855937708478833e-05,0,1000,0,1.855937708478833e-05,1000,0,0
25,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_25.dimacs,adderii_26.dimacs,spur,rejection,uniform,2.5258252415806055,1000,0.1667807227946039,0,1000,0,0.1667807227946039,1000,0,0
26,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_26.dimacs,adderii_27.dimacs,spur,rejection,uniform,1.7737896088510752,1000,4.348900371919668e-13,0,0,0,7.17801390434023e-16,0,1000,1050
27,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_27.dimacs,adderii_28.dimacs,spur,rejection,uniform,2.005046745762229,1000,9.496182141946885e-14,0,0,0,9.496182141946885e-14,0,1000,1050
28,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_28.dimacs,adderii_29.dimacs,spur,rejection,uniform,2.3132596109062433,1000,9.54273010260458e-15,0,0,0,3.115430199854001e-19,0,1000,1050
29,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_29.dimacs,adderii_30.dimacs,spur,rejection,uniform,0.31470360048115253,1000,994.4168735213683,994,1000,994,994.4168735213683,6,0,0
30,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_30.dimacs,adderii_31.dimacs,spur,rejection,uniform,2.283502943813801,1000,2.1630313364910658e-10,0,0,0,2.1630313364910658e-10,0,1000,1050
31,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_31.dimacs,adderii_32.dimacs,spur,rejection,uniform,2.629061572253704,1000,1000.0,1000,674,674,677.5966546029132,0,326,1062
32,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_32.dimacs,adderii_33.dimacs,spur,rejection,uniform,2.679912745952606,1000,0.030641189629894462,0,1000,0,0.030641189629894462,1000,0,0
33,data/generated_unified_pmc/adderii_seed56926_pc0.4_pa0.9_pv0.3_pr0.1,16873,adderii_33.dimacs,adderii_34.dimacs,spur,rejection,uniform,2.5235532075166702,1000,3.1478083548414393,3,5,3,3.1478083548414393,2,995,1048
