,directory,seed,file_old,file_new,sampler,method,algorithm,sampling_time,num_samples,num_valid_old_expected,num_valid_old,num_needed_old,num_retained,num_retained_expected,num_more_old,num_needed_new,num_candidates_new,spur_fallback
113,data/histories_unified/uClibc,16873,2016-12-14_07-56-05.dimacs,2016-12-20_19-57-05.dimacs,spur,rejection,expectation_uniform,0.05673152580857277,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
114,data/histories_unified/uClibc,16873,2016-12-20_19-57-05.dimacs,2016-12-20_20-51-59.dimacs,spur,rejection,expectation_uniform,0.05712123401463032,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
115,data/histories_unified/uClibc,16873,2016-12-20_20-51-59.dimacs,2016-12-21_18-50-24.dimacs,spur,rejection,expectation_uniform,0.05572996847331524,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
116,data/histories_unified/uClibc,16873,2016-12-21_18-50-24.dimacs,2016-12-23_07-53-31.dimacs,spur,rejection,expectation_uniform,0.056097088381648064,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
117,data/histories_unified/uClibc,16873,2016-12-23_07-53-31.dimacs,2016-12-29_13-38-09.dimacs,spur,rejection,expectation_uniform,0.24003360979259014,1000.0,195.9639516645645,216.0,163.0,163.0,163.85439660770567,0.0,837.0,1051.0,
118,data/histories_unified/uClibc,16873,2016-12-29_13-38-09.dimacs,2016-12-31_06-13-53.dimacs,spur,rejection,expectation_uniform,0.12576947920024395,1000.0,881.3748335302892,893.0,1000.0,893.0,881.3748335302892,107.0,0.0,0.0,
119,data/histories_unified/uClibc,16873,2016-12-31_06-13-53.dimacs,2017-01-22_10-06-29.dimacs,spur,rejection,expectation_uniform,0.27131721191108227,1000.0,972.7559169045034,966.0,946.0,946.0,945.8167905920637,0.0,54.0,1135.0,
120,data/histories_unified/uClibc,16873,2017-01-22_10-06-29.dimacs,2017-01-24_05-14-44.dimacs,spur,rejection,expectation_uniform,0.19431205838918686,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1050.0,
121,data/histories_unified/uClibc,16873,2017-01-24_05-14-44.dimacs,2017-02-01_17-48-38.dimacs,spur,rejection,expectation_uniform,0.4074517246335745,1000.0,1000.0,1000.0,990.0,990.0,990.6070027636998,0.0,10.0,1812.0,
122,data/histories_unified/uClibc,16873,2017-02-01_17-48-38.dimacs,2017-03-20_18-10-36.dimacs,spur,rejection,expectation_uniform,0.2563986722379923,1000.0,240.10554089709763,236.0,1000.0,236.0,240.10554089709763,764.0,0.0,0.0,
123,data/histories_unified/uClibc,16873,2017-03-20_18-10-36.dimacs,2017-04-17_17-51-12.dimacs,spur,rejection,expectation_uniform,0.3256987351924181,1000.0,152.54125862449789,158.0,396.0,158.0,152.54125862449789,238.0,604.0,1051.0,
124,data/histories_unified/uClibc,16873,2017-04-17_17-51-12.dimacs,2017-05-14_10-29-09.dimacs,spur,rejection,expectation_uniform,0.2945468295365572,1000.0,1000.0,1000.0,998.0,998.0,998.7826130088106,0.0,2.0,1725.0,
125,data/histories_unified/uClibc,16873,2017-05-14_10-29-09.dimacs,2017-06-23_23-46-04.dimacs,spur,rejection,expectation_uniform,92.62767850980163,,,,,,,,,,True
126,data/histories_unified/uClibc,16873,2017-06-23_23-46-04.dimacs,2017-11-19_09-20-11.dimacs,spur,rejection,expectation_uniform,0.24046935141086578,1000.0,1000.0,1000.0,949.0,949.0,948.0628333745584,0.0,51.0,1031.0,
127,data/histories_unified/uClibc,16873,2017-11-19_09-20-11.dimacs,2017-12-31_11-12-07.dimacs,spur,rejection,expectation_uniform,0.40174045599997044,1000.0,570.9139940406111,581.0,982.0,581.0,570.9139940406111,401.0,18.0,1097.0,
128,data/histories_unified/uClibc,16873,2017-12-31_11-12-07.dimacs,2018-01-02_03-07-47.dimacs,spur,rejection,expectation_uniform,0.058268262073397636,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,
129,data/histories_unified/uClibc,16873,2018-01-02_03-07-47.dimacs,2018-01-31_18-44-51.dimacs,spur,rejection,expectation_uniform,0.22373106703162193,1000.0,333.3333333333333,340.0,1000.0,340.0,333.3333333333333,660.0,0.0,0.0,
130,data/histories_unified/uClibc,16873,2018-01-31_18-44-51.dimacs,2018-03-12_20-11-14.dimacs,spur,rejection,expectation_uniform,94.8822634126991,,,,,,,,,,True
131,data/histories_unified/uClibc,16873,2018-03-12_20-11-14.dimacs,2018-04-17_18-15-58.dimacs,spur,rejection,expectation_uniform,0.21744106337428093,1000.0,500.00383414739804,518.0,1000.0,518.0,500.00383414739804,482.0,0.0,0.0,
132,data/histories_unified/uClibc,16873,2018-04-17_18-15-58.dimacs,2018-06-10_06-35-18.dimacs,spur,rejection,expectation_uniform,95.7682494558394,,,,,,,,,,True
133,data/histories_unified/uClibc,16873,2018-06-10_06-35-18.dimacs,2018-08-10_16-02-45.dimacs,spur,rejection,expectation_uniform,0.3224359769374132,1000.0,1000.0,1000.0,945.0,945.0,945.5552686144813,0.0,55.0,1104.0,
134,data/histories_unified/uClibc,16873,2018-08-10_16-02-45.dimacs,2019-11-01_00-39-10.dimacs,spur,rejection,expectation_uniform,0.28712680749595165,1000.0,999.9999064631619,1000.0,992.0,992.0,992.7929776943471,0.0,8.0,1166.0,
135,data/histories_unified/uClibc,16873,2019-11-01_00-39-10.dimacs,2019-11-08_03-03-43.dimacs,spur,rejection,expectation_uniform,0.07566440105438232,1000.0,996.1562443436264,996.0,1000.0,996.0,996.1562443436264,4.0,0.0,0.0,
136,data/histories_unified/uClibc,16873,2019-11-08_03-03-43.dimacs,2020-09-21_13-39-06.dimacs,spur,rejection,expectation_uniform,0.271447017788887,1000.0,985.5304013245938,995.0,985.0,985.0,985.5304013245938,0.0,15.0,1088.0,
137,data/histories_unified/uClibc,16873,2020-09-21_13-39-06.dimacs,2020-10-02_19-10-36.dimacs,spur,rejection,expectation_uniform,0.27379030361771584,1000.0,1000.0,1000.0,998.0,998.0,997.6508500115523,0.0,2.0,894.0,
138,data/histories_unified/uClibc,16873,2020-10-02_19-10-36.dimacs,2020-12-24_11-54-53.dimacs,spur,rejection,expectation_uniform,0.20301140658557415,1000.0,826.7741717901444,811.0,1000.0,811.0,826.7741717901444,189.0,0.0,0.0,
