,history,sweetspot tseitin,sweet spot rejection
0,/home/nikf838c/Documents/ase-artifact/benchmarks/histories_unified_pmc/BusyBox,0.00033463377884802945,0.0002515712278767754
1,/home/nikf838c/Documents/ase-artifact/benchmarks/histories_unified_pmc/Fiasco,0.0003098275940915535,0.00019155161378805885
2,/home/nikf838c/Documents/ase-artifact/benchmarks/histories_unified_pmc/FinancialServices,0.6112827309236948,0.0856384
3,/home/nikf838c/Documents/ase-artifact/benchmarks/histories_unified_pmc/soletta,0.0003329487535232865,1.6827380342693236e-05
4,/home/nikf838c/Documents/ase-artifact/benchmarks/histories_unified_pmc/uClibc,0.00019195581241602866,0.00011067957021371945
